"cod_ibge","municipio","valor","ano","tipo","valor_estado","metrica"
3506359,"Bertioga",37.47096774,2014,"Escolaridade",38.5,"Taxas de atendimento escolar de crianças de 0 a 3 anos (%)"
3506359,"Bertioga",40.12738854,2016,"Escolaridade",42.77,"Taxas de atendimento escolar de crianças de 0 a 3 anos (%)"
3506359,"Bertioga",43.34939759,2018,"Escolaridade",47.19,"Taxas de atendimento escolar de crianças de 0 a 3 anos (%)"
3506359,"Bertioga",46.01854053,2020,"Escolaridade",48.28,"Taxas de atendimento escolar de crianças de 0 a 3 anos (%)"
3506359,"Bertioga",43.3170049,2022,"Escolaridade",48.85,"Taxas de atendimento escolar de crianças de 0 a 3 anos (%)"
3506359,"Bertioga",42.99022949,2024,"Escolaridade",51.53,"Taxas de atendimento escolar de crianças de 0 a 3 anos (%)"
3513504,"Cubatão",30.33083125,2014,"Escolaridade",38.5,"Taxas de atendimento escolar de crianças de 0 a 3 anos (%)"
3513504,"Cubatão",39.19296286,2016,"Escolaridade",42.77,"Taxas de atendimento escolar de crianças de 0 a 3 anos (%)"
3513504,"Cubatão",34.63345196,2018,"Escolaridade",47.19,"Taxas de atendimento escolar de crianças de 0 a 3 anos (%)"
3513504,"Cubatão",34.34137831,2020,"Escolaridade",48.28,"Taxas de atendimento escolar de crianças de 0 a 3 anos (%)"
3513504,"Cubatão",35.34622767,2022,"Escolaridade",48.85,"Taxas de atendimento escolar de crianças de 0 a 3 anos (%)"
3513504,"Cubatão",42.48861912,2024,"Escolaridade",51.53,"Taxas de atendimento escolar de crianças de 0 a 3 anos (%)"
3518701,"Guarujá",24.0340941,2014,"Escolaridade",38.5,"Taxas de atendimento escolar de crianças de 0 a 3 anos (%)"
3518701,"Guarujá",27.0383626,2016,"Escolaridade",42.77,"Taxas de atendimento escolar de crianças de 0 a 3 anos (%)"
3518701,"Guarujá",29.7777275,2018,"Escolaridade",47.19,"Taxas de atendimento escolar de crianças de 0 a 3 anos (%)"
3518701,"Guarujá",29.84818104,2020,"Escolaridade",48.28,"Taxas de atendimento escolar de crianças de 0 a 3 anos (%)"
3518701,"Guarujá",40.09299622,2022,"Escolaridade",48.85,"Taxas de atendimento escolar de crianças de 0 a 3 anos (%)"
3518701,"Guarujá",43.7578139,2024,"Escolaridade",51.53,"Taxas de atendimento escolar de crianças de 0 a 3 anos (%)"
3522109,"Itanhaém",52.57564841,2014,"Escolaridade",38.5,"Taxas de atendimento escolar de crianças de 0 a 3 anos (%)"
3522109,"Itanhaém",47.95936241,2016,"Escolaridade",42.77,"Taxas de atendimento escolar de crianças de 0 a 3 anos (%)"
3522109,"Itanhaém",45.38303694,2018,"Escolaridade",47.19,"Taxas de atendimento escolar de crianças de 0 a 3 anos (%)"
3522109,"Itanhaém",42.87863591,2020,"Escolaridade",48.28,"Taxas de atendimento escolar de crianças de 0 a 3 anos (%)"
3522109,"Itanhaém",39.22025991,2022,"Escolaridade",48.85,"Taxas de atendimento escolar de crianças de 0 a 3 anos (%)"
3522109,"Itanhaém",44.02860945,2024,"Escolaridade",51.53,"Taxas de atendimento escolar de crianças de 0 a 3 anos (%)"
3531100,"Mongaguá",37.94926004,2014,"Escolaridade",38.5,"Taxas de atendimento escolar de crianças de 0 a 3 anos (%)"
3531100,"Mongaguá",40.21182098,2016,"Escolaridade",42.77,"Taxas de atendimento escolar de crianças de 0 a 3 anos (%)"
3531100,"Mongaguá",34.18551295,2018,"Escolaridade",47.19,"Taxas de atendimento escolar de crianças de 0 a 3 anos (%)"
3531100,"Mongaguá",30.41837056,2020,"Escolaridade",48.28,"Taxas de atendimento escolar de crianças de 0 a 3 anos (%)"
3531100,"Mongaguá",31.29866085,2022,"Escolaridade",48.85,"Taxas de atendimento escolar de crianças de 0 a 3 anos (%)"
3531100,"Mongaguá",35.2398524,2024,"Escolaridade",51.53,"Taxas de atendimento escolar de crianças de 0 a 3 anos (%)"
3537602,"Peruíbe",23.94067797,2014,"Escolaridade",38.5,"Taxas de atendimento escolar de crianças de 0 a 3 anos (%)"
3537602,"Peruíbe",23.85775377,2016,"Escolaridade",42.77,"Taxas de atendimento escolar de crianças de 0 a 3 anos (%)"
3537602,"Peruíbe",27.88700565,2018,"Escolaridade",47.19,"Taxas de atendimento escolar de crianças de 0 a 3 anos (%)"
3537602,"Peruíbe",29.46265938,2020,"Escolaridade",48.28,"Taxas de atendimento escolar de crianças de 0 a 3 anos (%)"
3537602,"Peruíbe",32.61269549,2022,"Escolaridade",48.85,"Taxas de atendimento escolar de crianças de 0 a 3 anos (%)"
3537602,"Peruíbe",36.41686183,2024,"Escolaridade",51.53,"Taxas de atendimento escolar de crianças de 0 a 3 anos (%)"
3541000,"Praia Grande",46.09799256,2014,"Escolaridade",38.5,"Taxas de atendimento escolar de crianças de 0 a 3 anos (%)"
3541000,"Praia Grande",47.8785727,2016,"Escolaridade",42.77,"Taxas de atendimento escolar de crianças de 0 a 3 anos (%)"
3541000,"Praia Grande",58.11305409,2018,"Escolaridade",47.19,"Taxas de atendimento escolar de crianças de 0 a 3 anos (%)"
3541000,"Praia Grande",48.94090779,2020,"Escolaridade",48.28,"Taxas de atendimento escolar de crianças de 0 a 3 anos (%)"
