"cod_ibge","municipio","valor","ano","tipo","valor_estado","metrica"
3541000,"Praia Grande",28.24037888,2016,"Escolaridade",24.39,"Proporção média de  alunos do 9º ano com proficiência em Língua Portuguesa e Matemática (%)"
3541000,"Praia Grande",32.2664783,2018,"Escolaridade",29.18,"Proporção média de  alunos do 9º ano com proficiência em Língua Portuguesa e Matemática (%)"
3541000,"Praia Grande",35.01544161,2020,"Escolaridade",33.99,"Proporção média de  alunos do 9º ano com proficiência em Língua Portuguesa e Matemática (%)"
3541000,"Praia Grande",34.075,2022,"Escolaridade",32.24,"Proporção média de  alunos do 9º ano com proficiência em Língua Portuguesa e Matemática (%)"
3541000,"Praia Grande",34.39,2024,"Escolaridade",31.01,"Proporção média de  alunos do 9º ano com proficiência em Língua Portuguesa e Matemática (%)"
3548500,"Santos",21.95329855,2014,"Escolaridade",20.17,"Proporção média de  alunos do 9º ano com proficiência em Língua Portuguesa e Matemática (%)"
3548500,"Santos",31.95237095,2016,"Escolaridade",24.39,"Proporção média de  alunos do 9º ano com proficiência em Língua Portuguesa e Matemática (%)"
3548500,"Santos",32.5988127,2018,"Escolaridade",29.18,"Proporção média de  alunos do 9º ano com proficiência em Língua Portuguesa e Matemática (%)"
3548500,"Santos",35.28037247,2020,"Escolaridade",33.99,"Proporção média de  alunos do 9º ano com proficiência em Língua Portuguesa e Matemática (%)"
3548500,"Santos",31.7,2022,"Escolaridade",32.24,"Proporção média de  alunos do 9º ano com proficiência em Língua Portuguesa e Matemática (%)"
3548500,"Santos",28.96,2024,"Escolaridade",31.01,"Proporção média de  alunos do 9º ano com proficiência em Língua Portuguesa e Matemática (%)"
3551009,"São Vicente",14.84134364,2014,"Escolaridade",20.17,"Proporção média de  alunos do 9º ano com proficiência em Língua Portuguesa e Matemática (%)"
3551009,"São Vicente",21.7017129,2016,"Escolaridade",24.39,"Proporção média de  alunos do 9º ano com proficiência em Língua Portuguesa e Matemática (%)"
3551009,"São Vicente",26.49036431,2018,"Escolaridade",29.18,"Proporção média de  alunos do 9º ano com proficiência em Língua Portuguesa e Matemática (%)"
3551009,"São Vicente",28.298929,2020,"Escolaridade",33.99,"Proporção média de  alunos do 9º ano com proficiência em Língua Portuguesa e Matemática (%)"
3551009,"São Vicente",25.375,2022,"Escolaridade",32.24,"Proporção média de  alunos do 9º ano com proficiência em Língua Portuguesa e Matemática (%)"
3551009,"São Vicente",26.245,2024,"Escolaridade",31.01,"Proporção média de  alunos do 9º ano com proficiência em Língua Portuguesa e Matemática (%)"
