"cod_ibge","municipio","valor","ano","tipo","valor_estado","metrica"
3500105,"Adamantina",43.39493498,2014,"Escolaridade",38.5,"Taxas de atendimento escolar de crianças de 0 a 3 anos (%)"
3500105,"Adamantina",48.25938567,2016,"Escolaridade",42.77,"Taxas de atendimento escolar de crianças de 0 a 3 anos (%)"
3500105,"Adamantina",51.52807392,2018,"Escolaridade",47.19,"Taxas de atendimento escolar de crianças de 0 a 3 anos (%)"
3500105,"Adamantina",53.65853659,2020,"Escolaridade",48.28,"Taxas de atendimento escolar de crianças de 0 a 3 anos (%)"
3500105,"Adamantina",54.55938697,2022,"Escolaridade",48.85,"Taxas de atendimento escolar de crianças de 0 a 3 anos (%)"
3500105,"Adamantina",74.79740681,2024,"Escolaridade",51.53,"Taxas de atendimento escolar de crianças de 0 a 3 anos (%)"
3500204,"Adolfo",40.14084507,2014,"Escolaridade",38.5,"Taxas de atendimento escolar de crianças de 0 a 3 anos (%)"
3500204,"Adolfo",70.0729927,2016,"Escolaridade",42.77,"Taxas de atendimento escolar de crianças de 0 a 3 anos (%)"
3500204,"Adolfo",79.25925926,2018,"Escolaridade",47.19,"Taxas de atendimento escolar de crianças de 0 a 3 anos (%)"
3500204,"Adolfo",78.94736842,2020,"Escolaridade",48.28,"Taxas de atendimento escolar de crianças de 0 a 3 anos (%)"
3500204,"Adolfo",83.33333333,2022,"Escolaridade",48.85,"Taxas de atendimento escolar de crianças de 0 a 3 anos (%)"
3500204,"Adolfo",101.6666667,2024,"Escolaridade",51.53,"Taxas de atendimento escolar de crianças de 0 a 3 anos (%)"
3500303,"Aguaí",23.12599681,2014,"Escolaridade",38.5,"Taxas de atendimento escolar de crianças de 0 a 3 anos (%)"
3500303,"Aguaí",24.45738486,2016,"Escolaridade",42.77,"Taxas de atendimento escolar de crianças de 0 a 3 anos (%)"
3500303,"Aguaí",32.80590717,2018,"Escolaridade",47.19,"Taxas de atendimento escolar de crianças de 0 a 3 anos (%)"
3500303,"Aguaí",32.33280674,2020,"Escolaridade",48.28,"Taxas de atendimento escolar de crianças de 0 a 3 anos (%)"
3500303,"Aguaí",34.04710921,2022,"Escolaridade",48.85,"Taxas de atendimento escolar de crianças de 0 a 3 anos (%)"
3500303,"Aguaí",36.56387665,2024,"Escolaridade",51.53,"Taxas de atendimento escolar de crianças de 0 a 3 anos (%)"
3500402,"Águas da Prata",15.03267974,2014,"Escolaridade",38.5,"Taxas de atendimento escolar de crianças de 0 a 3 anos (%)"
3500402,"Águas da Prata",26.82119205,2016,"Escolaridade",42.77,"Taxas de atendimento escolar de crianças de 0 a 3 anos (%)"
3500402,"Águas da Prata",39.9339934,2018,"Escolaridade",47.19,"Taxas de atendimento escolar de crianças de 0 a 3 anos (%)"
3500402,"Águas da Prata",37.08609272,2020,"Escolaridade",48.28,"Taxas de atendimento escolar de crianças de 0 a 3 anos (%)"
3500402,"Águas da Prata",36.05442177,2022,"Escolaridade",48.85,"Taxas de atendimento escolar de crianças de 0 a 3 anos (%)"
3500402,"Águas da Prata",33.45070423,2024,"Escolaridade",51.53,"Taxas de atendimento escolar de crianças de 0 a 3 anos (%)"
3500501,"Águas de Lindóia",43.53405726,2014,"Escolaridade",38.5,"Taxas de atendimento escolar de crianças de 0 a 3 anos (%)"
3500501,"Águas de Lindóia",43.39981007,2016,"Escolaridade",42.77,"Taxas de atendimento escolar de crianças de 0 a 3 anos (%)"
3500501,"Águas de Lindóia",48.45154845,2018,"Escolaridade",47.19,"Taxas de atendimento escolar de crianças de 0 a 3 anos (%)"
3500501,"Águas de Lindóia",50.36958817,2020,"Escolaridade",48.28,"Taxas de atendimento escolar de crianças de 0 a 3 anos (%)"
3500501,"Águas de Lindóia",48.53420195,2022,"Escolaridade",48.85,"Taxas de atendimento escolar de crianças de 0 a 3 anos (%)"
3500501,"Águas de Lindóia",49.54648526,2024,"Escolaridade",51.53,"Taxas de atendimento escolar de crianças de 0 a 3 anos (%)"
3500550,"Águas de Santa Bárbara",50.32467532,2014,"Escolaridade",38.5,"Taxas de atendimento escolar de crianças de 0 a 3 anos (%)"
