"cod_ibge","municipio","valor","ano","tipo","valor_estado","metrica"
3506359,"Bertioga",21.3884993,2014,"Longevidade",13.43,"Taxas de mortalidade perinatal (por mil nascidos vivos)"
3506359,"Bertioga",18.09954751,2016,"Longevidade",12.46,"Taxas de mortalidade perinatal (por mil nascidos vivos)"
3506359,"Bertioga",15.25262154,2018,"Longevidade",12.31,"Taxas de mortalidade perinatal (por mil nascidos vivos)"
3506359,"Bertioga",10.36789298,2020,"Longevidade",11.96,"Taxas de mortalidade perinatal (por mil nascidos vivos)"
3506359,"Bertioga",9.938313914,2022,"Longevidade",12.24,"Taxas de mortalidade perinatal (por mil nascidos vivos)"
3506359,"Bertioga",19.27047488,2024,"Longevidade",12.48,"Taxas de mortalidade perinatal (por mil nascidos vivos)"
3513504,"Cubatão",18.45463953,2014,"Longevidade",13.43,"Taxas de mortalidade perinatal (por mil nascidos vivos)"
3513504,"Cubatão",15.28759794,2016,"Longevidade",12.46,"Taxas de mortalidade perinatal (por mil nascidos vivos)"
3513504,"Cubatão",13.52715526,2018,"Longevidade",12.31,"Taxas de mortalidade perinatal (por mil nascidos vivos)"
3513504,"Cubatão",12.24662162,2020,"Longevidade",11.96,"Taxas de mortalidade perinatal (por mil nascidos vivos)"
3513504,"Cubatão",13.31191187,2022,"Longevidade",12.24,"Taxas de mortalidade perinatal (por mil nascidos vivos)"
3513504,"Cubatão",15.78266494,2024,"Longevidade",12.48,"Taxas de mortalidade perinatal (por mil nascidos vivos)"
3518701,"Guarujá",16.86946903,2014,"Longevidade",13.43,"Taxas de mortalidade perinatal (por mil nascidos vivos)"
3518701,"Guarujá",15.28829354,2016,"Longevidade",12.46,"Taxas de mortalidade perinatal (por mil nascidos vivos)"
3518701,"Guarujá",15.87772667,2018,"Longevidade",12.31,"Taxas de mortalidade perinatal (por mil nascidos vivos)"
3518701,"Guarujá",15.45582928,2020,"Longevidade",11.96,"Taxas de mortalidade perinatal (por mil nascidos vivos)"
3518701,"Guarujá",13.66167769,2022,"Longevidade",12.24,"Taxas de mortalidade perinatal (por mil nascidos vivos)"
3518701,"Guarujá",14.5631068,2024,"Longevidade",12.48,"Taxas de mortalidade perinatal (por mil nascidos vivos)"
3522109,"Itanhaém",16.4684355,2014,"Longevidade",13.43,"Taxas de mortalidade perinatal (por mil nascidos vivos)"
3522109,"Itanhaém",11.32075472,2016,"Longevidade",12.46,"Taxas de mortalidade perinatal (por mil nascidos vivos)"
3522109,"Itanhaém",10.74013542,2018,"Longevidade",12.31,"Taxas de mortalidade perinatal (por mil nascidos vivos)"
3522109,"Itanhaém",12.71898248,2020,"Longevidade",11.96,"Taxas de mortalidade perinatal (por mil nascidos vivos)"
3522109,"Itanhaém",12.51877817,2022,"Longevidade",12.24,"Taxas de mortalidade perinatal (por mil nascidos vivos)"
3522109,"Itanhaém",8.542583484,2024,"Longevidade",12.48,"Taxas de mortalidade perinatal (por mil nascidos vivos)"
3531100,"Mongaguá",16.37764933,2014,"Longevidade",13.43,"Taxas de mortalidade perinatal (por mil nascidos vivos)"
3531100,"Mongaguá",13.56238698,2016,"Longevidade",12.46,"Taxas de mortalidade perinatal (por mil nascidos vivos)"
3531100,"Mongaguá",13.5608049,2018,"Longevidade",12.31,"Taxas de mortalidade perinatal (por mil nascidos vivos)"
3531100,"Mongaguá",13.62038664,2020,"Longevidade",11.96,"Taxas de mortalidade perinatal (por mil nascidos vivos)"
3531100,"Mongaguá",15.04102097,2022,"Longevidade",12.24,"Taxas de mortalidade perinatal (por mil nascidos vivos)"
3531100,"Mongaguá",18.28063241,2024,"Longevidade",12.48,"Taxas de mortalidade perinatal (por mil nascidos vivos)"
3537602,"Peruíbe",16.0708429,2014,"Longevidade",13.43,"Taxas de mortalidade perinatal (por mil nascidos vivos)"
3537602,"Peruíbe",11.00733823,2016,"Longevidade",12.46,"Taxas de mortalidade perinatal (por mil nascidos vivos)"
3537602,"Peruíbe",11.54107264,2018,"Longevidade",12.31,"Taxas de mortalidade perinatal (por mil nascidos vivos)"
3537602,"Peruíbe",14.10388717,2020,"Longevidade",11.96,"Taxas de mortalidade perinatal (por mil nascidos vivos)"
3537602,"Peruíbe",13.12987935,2022,"Longevidade",12.24,"Taxas de mortalidade perinatal (por mil nascidos vivos)"
3537602,"Peruíbe",14.0952381,2024,"Longevidade",12.48,"Taxas de mortalidade perinatal (por mil nascidos vivos)"
3541000,"Praia Grande",14.89954097,2014,"Longevidade",13.43,"Taxas de mortalidade perinatal (por mil nascidos vivos)"
3541000,"Praia Grande",14.37037037,2016,"Longevidade",12.46,"Taxas de mortalidade perinatal (por mil nascidos vivos)"
3541000,"Praia Grande",12.98030828,2018,"Longevidade",12.31,"Taxas de mortalidade perinatal (por mil nascidos vivos)"
3541000,"Praia Grande",12.101959,2020,"Longevidade",11.96,"Taxas de mortalidade perinatal (por mil nascidos vivos)"
3541000,"Praia Grande",11.39358239,2022,"Longevidade",12.24,"Taxas de mortalidade perinatal (por mil nascidos vivos)"
3541000,"Praia Grande",13.1040131,2024,"Longevidade",12.48,"Taxas de mortalidade perinatal (por mil nascidos vivos)"
3548500,"Santos",14.97879109,2014,"Longevidade",13.43,"Taxas de mortalidade perinatal (por mil nascidos vivos)"
3548500,"Santos",13.66024518,2016,"Longevidade",12.46,"Taxas de mortalidade perinatal (por mil nascidos vivos)"
