"cod_ibge","municipio","valor","ano","tipo","valor_estado","metrica"
3541000,"Praia Grande",4.953955537,2024,"Riqueza",23.18,"Consumo anual de energia elétrica comercial, serviços e rural (MWh) por ligação"
3548500,"Santos",34.28669903,2014,"Riqueza",24.47,"Consumo anual de energia elétrica comercial, serviços e rural (MWh) por ligação"
3548500,"Santos",32.44405348,2016,"Riqueza",22.33,"Consumo anual de energia elétrica comercial, serviços e rural (MWh) por ligação"
3548500,"Santos",34.0048085,2018,"Riqueza",22.84,"Consumo anual de energia elétrica comercial, serviços e rural (MWh) por ligação"
3548500,"Santos",32.35279286,2020,"Riqueza",21,"Consumo anual de energia elétrica comercial, serviços e rural (MWh) por ligação"
3548500,"Santos",35.24115996,2022,"Riqueza",22.51,"Consumo anual de energia elétrica comercial, serviços e rural (MWh) por ligação"
3548500,"Santos",5.449277597,2024,"Riqueza",23.18,"Consumo anual de energia elétrica comercial, serviços e rural (MWh) por ligação"
3551009,"São Vicente",24.07895306,2014,"Riqueza",24.47,"Consumo anual de energia elétrica comercial, serviços e rural (MWh) por ligação"
3551009,"São Vicente",24.0790118,2016,"Riqueza",22.33,"Consumo anual de energia elétrica comercial, serviços e rural (MWh) por ligação"
3551009,"São Vicente",23.01140511,2018,"Riqueza",22.84,"Consumo anual de energia elétrica comercial, serviços e rural (MWh) por ligação"
3551009,"São Vicente",24.72698469,2020,"Riqueza",21,"Consumo anual de energia elétrica comercial, serviços e rural (MWh) por ligação"
3551009,"São Vicente",29.59706327,2022,"Riqueza",22.51,"Consumo anual de energia elétrica comercial, serviços e rural (MWh) por ligação"
3551009,"São Vicente",8.54573647,2024,"Riqueza",23.18,"Consumo anual de energia elétrica comercial, serviços e rural (MWh) por ligação"
