"cod_ibge","municipio","valor","ano","tipo","valor_estado","metrica"
3500105,"Adamantina",8.444444444,2014,"Escolaridade",14.5,"Taxas de distorção idade-série no Ensino Médio (%)"
3500105,"Adamantina",7.142857143,2016,"Escolaridade",13.57,"Taxas de distorção idade-série no Ensino Médio (%)"
3500105,"Adamantina",7.511045655,2018,"Escolaridade",13.23,"Taxas de distorção idade-série no Ensino Médio (%)"
3500105,"Adamantina",6.623931624,2020,"Escolaridade",12.07,"Taxas de distorção idade-série no Ensino Médio (%)"
3500105,"Adamantina",5.69,2022,"Escolaridade",10.86,"Taxas de distorção idade-série no Ensino Médio (%)"
3500105,"Adamantina",5.3,2024,"Escolaridade",9.47,"Taxas de distorção idade-série no Ensino Médio (%)"
3500204,"Adolfo",11.36363636,2014,"Escolaridade",14.5,"Taxas de distorção idade-série no Ensino Médio (%)"
3500204,"Adolfo",8.43373494,2016,"Escolaridade",13.57,"Taxas de distorção idade-série no Ensino Médio (%)"
3500204,"Adolfo",15.03759398,2018,"Escolaridade",13.23,"Taxas de distorção idade-série no Ensino Médio (%)"
3500204,"Adolfo",15.15151515,2020,"Escolaridade",12.07,"Taxas de distorção idade-série no Ensino Médio (%)"
3500204,"Adolfo",15.18,2022,"Escolaridade",10.86,"Taxas de distorção idade-série no Ensino Médio (%)"
3500204,"Adolfo",14.1,2024,"Escolaridade",9.47,"Taxas de distorção idade-série no Ensino Médio (%)"
3500303,"Aguaí",20.32520325,2014,"Escolaridade",14.5,"Taxas de distorção idade-série no Ensino Médio (%)"
3500303,"Aguaí",19.63133641,2016,"Escolaridade",13.57,"Taxas de distorção idade-série no Ensino Médio (%)"
3500303,"Aguaí",21.9581749,2018,"Escolaridade",13.23,"Taxas de distorção idade-série no Ensino Médio (%)"
3500303,"Aguaí",18.1372549,2020,"Escolaridade",12.07,"Taxas de distorção idade-série no Ensino Médio (%)"
3500303,"Aguaí",16.73,2022,"Escolaridade",10.86,"Taxas de distorção idade-série no Ensino Médio (%)"
3500303,"Aguaí",20,2024,"Escolaridade",9.47,"Taxas de distorção idade-série no Ensino Médio (%)"
3500402,"Águas da Prata",8.695652174,2014,"Escolaridade",14.5,"Taxas de distorção idade-série no Ensino Médio (%)"
3500402,"Águas da Prata",19.33333333,2016,"Escolaridade",13.57,"Taxas de distorção idade-série no Ensino Médio (%)"
3500402,"Águas da Prata",14.9068323,2018,"Escolaridade",13.23,"Taxas de distorção idade-série no Ensino Médio (%)"
3500402,"Águas da Prata",17.3553719,2020,"Escolaridade",12.07,"Taxas de distorção idade-série no Ensino Médio (%)"
3500402,"Águas da Prata",11.84,2022,"Escolaridade",10.86,"Taxas de distorção idade-série no Ensino Médio (%)"
3500402,"Águas da Prata",21.3,2024,"Escolaridade",9.47,"Taxas de distorção idade-série no Ensino Médio (%)"
3500501,"Águas de Lindóia",22.24334601,2014,"Escolaridade",14.5,"Taxas de distorção idade-série no Ensino Médio (%)"
3500501,"Águas de Lindóia",20.03514938,2016,"Escolaridade",13.57,"Taxas de distorção idade-série no Ensino Médio (%)"
